annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,image_id,filename,image_longitude,image_latitude,shape_id,shape_name,points,attributes,annotation_id,created_at
12737450,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,939001,tan0802_069_0001__tan0802_069_0238.jpg,,,4,Circle,"[1198.86,2435.62,221.23]","{""size"":3616894,""mimetype"":""image\/jpeg"",""width"":3888,""height"":2592,""laserpoints"":{""error"":false,""area"":0.8381263426221133,""count"":2,""method"":""manual"",""points"":[[2166.75,1805.41],[2195.23,1112.48]],""distance"":""20""}}",11795755,"2021-09-03 02:25:33"
12738702,178978,antarctic_scallop-antarctic_scallop,antarctic_scallop-antarctic_scallop,581,Charley,Gros,939050,tan0802_108_0002__tan0802_108_0011.jpg,,,4,Circle,"[364.97,1935.85,74.26]","{""size"":3396285,""mimetype"":""image\/jpeg"",""width"":3888,""height"":2592,""laserpoints"":{""error"":false,""area"":1.8639540734754818,""count"":2,""method"":""manual"",""points"":[[1863.95,1822.5],[1892.43,1358.33]],""distance"":""20""}}",11796969,"2021-09-04 05:42:29"
12738703,178978,antarctic_scallop-antarctic_scallop,antarctic_scallop-antarctic_scallop,581,Charley,Gros,939050,tan0802_108_0002__tan0802_108_0011.jpg,,,4,Circle,"[3100.62,69.21,78.35]","{""size"":3396285,""mimetype"":""image\/jpeg"",""width"":3888,""height"":2592,""laserpoints"":{""error"":false,""area"":1.8639540734754818,""count"":2,""method"":""manual"",""points"":[[1863.95,1822.5],[1892.43,1358.33]],""distance"":""20""}}",11796970,"2021-09-04 05:42:33"
12739069,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,938966,tan0802_025_0002__tan0802_025_0009.jpg,,,4,Circle,"[2816.81,829.54,60.08]","{""size"":3159913,""mimetype"":""image\/jpeg"",""width"":3888,""height"":2592,""laserpoints"":{""error"":false,""area"":5.405159344558425,""count"":2,""method"":""manual"",""points"":[[1646.58,1835.79],[1665.56,1563.36]],""distance"":""20""}}",11797336,"2021-09-04 05:59:34"
12739070,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,938966,tan0802_025_0002__tan0802_025_0009.jpg,,,4,Circle,"[2858.57,739.84,67.07]","{""size"":3159913,""mimetype"":""image\/jpeg"",""width"":3888,""height"":2592,""laserpoints"":{""error"":false,""area"":5.405159344558425,""count"":2,""method"":""manual"",""points"":[[1646.58,1835.79],[1665.56,1563.36]],""distance"":""20""}}",11797337,"2021-09-04 05:59:37"
12739071,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,938966,tan0802_025_0002__tan0802_025_0009.jpg,,,4,Circle,"[1683.44,254.31,58.02]","{""size"":3159913,""mimetype"":""image\/jpeg"",""width"":3888,""height"":2592,""laserpoints"":{""error"":false,""area"":5.405159344558425,""count"":2,""method"":""manual"",""points"":[[1646.58,1835.79],[1665.56,1563.36]],""distance"":""20""}}",11797338,"2021-09-04 05:59:39"
12739072,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,938967,tan0802_025_0003__tan0802_025_0143.jpg,,,4,Circle,"[198.86,374.86,121.76]","{""size"":3009329,""mimetype"":""image\/jpeg"",""width"":3888,""height"":2592,""laserpoints"":{""error"":false,""area"":3.3111646695977472,""count"":2,""method"":""manual"",""points"":[[1790.86,1478.88],[1758.59,1826.3]],""distance"":""20""}}",11797339,"2021-09-04 05:59:42"
12739073,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,938967,tan0802_025_0003__tan0802_025_0143.jpg,,,4,Circle,"[2038.45,349.71,101.93]","{""size"":3009329,""mimetype"":""image\/jpeg"",""width"":3888,""height"":2592,""laserpoints"":{""error"":false,""area"":3.3111646695977472,""count"":2,""method"":""manual"",""points"":[[1790.86,1478.88],[1758.59,1826.3]],""distance"":""20""}}",11797340,"2021-09-04 05:59:44"
12739074,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,938968,tan0802_025_0004__tan0802_025_0078.jpg,,,4,Circle,"[3768.4,2450.33,85.5]","{""size"":2494286,""mimetype"":""image\/jpeg"",""width"":3888,""height"":2592,""laserpoints"":{""error"":false,""area"":2.7993903714415103,""count"":2,""method"":""manual"",""points"":[[1801.3,1453.25],[1756.69,1830.09]],""distance"":""20""}}",11797341,"2021-09-04 05:59:47"
12739076,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,938971,tan0802_025_0007__tan0802_025_0172.jpg,,,4,Circle,"[3455.16,1609.8,90.87]","{""size"":2669663,""mimetype"":""image\/jpeg"",""width"":3888,""height"":2592,""laserpoints"":{""error"":false,""area"":3.169137665583331,""count"":2,""method"":""manual"",""points"":[[1782.37,1472.19],[1759.28,1828.09]],""distance"":""20""}}",11797343,"2021-09-04 05:59:52"
