annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,image_id,filename,image_longitude,image_latitude,shape_id,shape_name,points,attributes,annotation_id,created_at
12737599,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1348319,NBP1502_KC3_0029__DSC0249.jpg,,,4,Circle,"[2096.7,2010.63,42.65]","{""size"":4409623,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":5.5791832001268125,""count"":2,""method"":""manual"",""points"":[[380.21,1554.57],[493.17,1626.88]],""distance"":""10""}}",11795904,"2021-09-03 02:55:50"
12738871,178981,bottle_brush_complex-gorgonacea,"octocorals > bottle_brush_complex-gorgonacea",581,Charley,Gros,1348257,NBP1502_BC1_0002__DSC0040.jpg,,,4,Circle,"[3093.06,1306.38,134.36]","{""size"":4158010,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":48.06160329470317,""count"":2,""method"":""delphi"",""points"":[[2308,2084],[2272.2,2112.4]],""distance"":""10""}}",11797138,"2021-09-04 05:50:41"
12738872,178981,bottle_brush_complex-gorgonacea,"octocorals > bottle_brush_complex-gorgonacea",581,Charley,Gros,1348408,NBP1502_KC6_0002__DSC0284.jpg,,,4,Circle,"[1538.97,1474.64,102.86]","{""size"":3569987,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":5.269308581758491,""count"":2,""method"":""manual"",""points"":[[2013.23,2269.7],[2133.29,2337.76]],""distance"":""10""}}",11797139,"2021-09-04 05:50:44"
12738873,178981,bottle_brush_complex-gorgonacea,"octocorals > bottle_brush_complex-gorgonacea",581,Charley,Gros,1348422,NBP1502_KC6_0016__DSC0248.jpg,,,4,Circle,"[1861.32,425.34,100.02]","{""size"":3625096,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":7.355971967863786,""count"":2,""method"":""manual"",""points"":[[2076.57,2331.14],[1976.37,2271.11]],""distance"":""10""}}",11797140,"2021-09-04 05:50:47"
12738874,178981,bottle_brush_complex-gorgonacea,"octocorals > bottle_brush_complex-gorgonacea",581,Charley,Gros,1348446,NBP1502_KC6_0040__DSC0335.jpg,,,4,Circle,"[1124.92,2044.66,108.42]","{""size"":3695653,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":5.827460683547274,""count"":2,""method"":""manual"",""points"":[[2158.81,2340.12],[2048.68,2268.75]],""distance"":""10""}}",11797141,"2021-09-04 05:50:49"
12739894,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1348257,NBP1502_BC1_0002__DSC0040.jpg,,,4,Circle,"[3795.43,1128.66,128.25]","{""size"":4158010,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":48.06160329470317,""count"":2,""method"":""delphi"",""points"":[[2308,2084],[2272.2,2112.4]],""distance"":""10""}}",11798161,"2021-09-04 06:40:00"
12739895,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1348257,NBP1502_BC1_0002__DSC0040.jpg,,,4,Circle,"[2820.81,1176.87,71.12]","{""size"":4158010,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":48.06160329470317,""count"":2,""method"":""delphi"",""points"":[[2308,2084],[2272.2,2112.4]],""distance"":""10""}}",11798162,"2021-09-04 06:40:02"
12739896,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1348257,NBP1502_BC1_0002__DSC0040.jpg,,,4,Circle,"[1272.39,409.27,59.38]","{""size"":4158010,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":48.06160329470317,""count"":2,""method"":""delphi"",""points"":[[2308,2084],[2272.2,2112.4]],""distance"":""10""}}",11798163,"2021-09-04 06:40:05"
12739897,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1348259,NBP1502_BC1_0004__DSC0025.jpg,,,4,Circle,"[286.43,2021.98,77.08]","{""size"":4144927,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 16058.0 sqm)."",""method"":""delphi"",""distance"":""10""}}",11798164,"2021-09-04 06:40:08"
12739898,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1348259,NBP1502_BC1_0004__DSC0025.jpg,,,4,Circle,"[1447.27,2307.46,72.3]","{""size"":4144927,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 16058.0 sqm)."",""method"":""delphi"",""distance"":""10""}}",11798165,"2021-09-04 06:40:10"
