annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,image_id,filename,image_longitude,image_latitude,shape_id,shape_name,points,attributes,annotation_id,created_at
12739449,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1110179,CRS_1283_0002__DSC_0030.jpg,,,4,Circle,"[361.58,2507.39,142.15]","{""size"":3619443,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":1.8336751771918558,""count"":2,""method"":""manual"",""points"":[[825.46,2440.74],[970.05,2624.66]],""distance"":""10""}}",11797716,"2021-09-04 06:17:18"
12742221,178990,fleshy_mushroom-alcyonacea,"octocorals > fleshy_mushroom-alcyonacea",581,Charley,Gros,1110304,CRS_1324_0007__DSC_0118-01.jpg,,,4,Circle,"[2577.86,7.24,297.89]","{""size"":4072116,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":3.3535158511652914,""count"":2,""method"":""manual"",""points"":[[987.6,2625.27],[1082.58,2769.86]],""distance"":""10""}}",11800488,"2021-09-04 08:31:21"
12744218,178967,solitary-actiniaria,"anemones > solitary-actiniaria",581,Charley,Gros,1109995,CRS_1091_0003__CRS_1091_049.jpg,,,4,Circle,"[409.79,1105.73,38.66]","{""size"":3663037,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":3.7053383962474915,""count"":2,""method"":""manual"",""points"":[[938.04,2247.31],[841.24,2114.21]],""distance"":""10""}}",11802463,"2021-09-07 23:30:08"
12744219,178967,solitary-actiniaria,"anemones > solitary-actiniaria",581,Charley,Gros,1110009,CRS_1103_0007__CRS_1103_104.jpg,,,4,Circle,"[1615.54,1384.6,76.38]","{""size"":5263877,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":4.380112481187123,""count"":2,""method"":""manual"",""points"":[[865.44,2114.21],[951.35,2238.84]],""distance"":""10""}}",11802464,"2021-09-07 23:30:11"
12744220,178967,solitary-actiniaria,"anemones > solitary-actiniaria",581,Charley,Gros,1110029,CRS_1130_0005__CRS_1103_109.jpg,,,4,Circle,"[2155.79,460.08,84.6]","{""size"":3389025,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":3.8021387947517087,""count"":2,""method"":""manual"",""points"":[[921.1,2242.47],[827.93,2109.37]],""distance"":""10""}}",11802465,"2021-09-07 23:30:14"
12744221,178967,solitary-actiniaria,"anemones > solitary-actiniaria",581,Charley,Gros,1110029,CRS_1130_0005__CRS_1103_109.jpg,,,4,Circle,"[94.06,157.58,37.87]","{""size"":3389025,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":3.8021387947517087,""count"":2,""method"":""manual"",""points"":[[921.1,2242.47],[827.93,2109.37]],""distance"":""10""}}",11802466,"2021-09-07 23:30:16"
12744222,178967,solitary-actiniaria,"anemones > solitary-actiniaria",581,Charley,Gros,1110031,CRS_1130_0007__CRS_1103_134.jpg,,,4,Circle,"[1446.33,1520.25,90.08]","{""size"":3458264,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":4.231143776963062,""count"":2,""method"":""manual"",""points"":[[938.04,2226.74],[841.24,2106.95]],""distance"":""10""}}",11802467,"2021-09-07 23:30:19"
12744223,178967,solitary-actiniaria,"anemones > solitary-actiniaria",581,Charley,Gros,1110043,CRS_1132_0006__CRS_1132_045.jpg,,,4,Circle,"[620.13,502.62,29.87]","{""size"":3393343,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":4.11704266249722,""count"":2,""method"":""manual"",""points"":[[836.4,2104.53],[927.15,2231.58]],""distance"":""10""}}",11802468,"2021-09-07 23:30:22"
12744224,178967,solitary-actiniaria,"anemones > solitary-actiniaria",581,Charley,Gros,1110043,CRS_1132_0006__CRS_1132_045.jpg,,,4,Circle,"[1452.95,420.85,153.91]","{""size"":3393343,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":4.11704266249722,""count"":2,""method"":""manual"",""points"":[[836.4,2104.53],[927.15,2231.58]],""distance"":""10""}}",11802469,"2021-09-07 23:30:24"
12744225,178967,solitary-actiniaria,"anemones > solitary-actiniaria",581,Charley,Gros,1110049,CRS_1132_0012__CRS_1132_029.jpg,,,4,Circle,"[422.55,2422.55,197.35]","{""size"":3200600,""mimetype"":""image\/jpeg"",""width"":3872,""height"":2592,""laserpoints"":{""error"":false,""area"":4.326207657341657,""count"":2,""method"":""manual"",""points"":[[833.98,2111.79],[929.57,2230.37]],""distance"":""10""}}",11802470,"2021-09-07 23:30:27"
