filename,area,area_pix,antarctic_scallop-antarctic_scallop,barnacles-bathylasmatidae,octocorals_bottle_brush_complex-gorgonacea,octocorals_bottle_brush_simple-antipatharia,octocorals_bottle_brush_simple-gorgonacea,brachiopods-brachiopoda,octocorals_branching_arborescent-gorgonacea,octocorals_branching_bushy-gorgonacea,hydroids_colonial_feather-hydroidolina,octocorals_fleshy_arborescent-alcyonacea,octocorals_fleshy_mushroom-alcyonacea,octocorals_quill-pennatulacea,octocorals_seafan_flexible-gorgonacea,anemones_solitary-actiniaria,hydroids_solitary-hydroidolina,anemones_colonial-zoantharia,octocorals_branching_bushy-alcyonacea,stony_corals_solitary-scleractinia,octocorals_seafan_fern_simple-antipatharia,stony_corals_colonial-scleractinia,octocorals_seafan_flexible-alcyonacea
PS81_231_0003__PS81_231-2_2013-03-05T23_28_29_6512.jpg,2.5571353806447044,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018087.522776107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_231_0006__PS81_231-2_2013-03-05T22_48_17_6420.jpg,0.9843900281182842,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163322.1378684803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_231_0007__PS81_231-2_2013-03-05T23_43_33_6550.jpg,2.4421026993958654,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014336.4278468385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_231_0010__PS81_231-2_2013-03-05T22_40_36_6403.jpg,3.870957595904385,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110007.70010574415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_246_0002__PS81_246-1_2013-03-11T07_32_30_8115.jpg,3.033800797528241,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110686.21657467753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_246_0006__PS81_246-1_2013-03-11T08_02_35_8189.jpg,2.9245719059595268,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37044.99486764755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_161_0014__PS81_161-1_2013-02-09T23_31_02_7022.jpg,2.933380105225195,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38756.39882852063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_116_0011__PS81_116-3_2013-01-26T14_42_38_5234.jpg,2.2514221688977765,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57893.465769893555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_160_0011__PS81_160-1_2013-02-08T19_01_10_6698.jpg,1.996772485090471,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22009.024237327478,0.0,0.0,0.0,0.0,21512.252044996956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_160_0017__PS81_160-1_2013-02-08T18_52_06_6679.jpg,2.8723313679238185,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31642.528357364303,0.0,0.0,0.0,0.0,9749.595079205661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_160_0022__PS81_160-1_2013-02-08T17_04_06_6446.jpg,2.537978604221372,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29261.35977637225,0.0,0.0,0.0,0.0,801.2346178049291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_161_0001__PS81_161-1_2013-02-09T23_14_59_6985.jpg,2.2808269916426833,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46668.9300106208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_161_0006__PS81_161-1_2013-02-09T22_42_43_6904.jpg,3.2719484033084076,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16884.03764153549,0.0,0.0,0.0,0.0,0.0,31684.505061764507,0.0,0.0,0.0,0.0,0.0,0.0
PS81_161_0011__PS81_161-1_2013-02-10T00_28_23_7156.jpg,3.341765006316399,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368868.9418593971,0.0,0.0,0.0,0.0,7286.564761801953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_164_0003__PS81_164-2_2013-02-11T14_46_16_8242.jpg,2.040801406403746,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90407.90389835351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_164_0013__PS81_164-2_2013-02-11T14_06_15_8153.jpg,1.8190715194755513,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70638.71866994811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_164_0015__PS81_164-2_2013-02-11T13_25_34_8065.jpg,2.278348491783743,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84754.08295808629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_164_0022__PS81_164-2_2013-02-11T12_42_20_7955.jpg,2.2666090195056077,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28856.488593937192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_164_0023__PS81_164-2_2013-02-11T15_52_52_8391.jpg,1.4989013627502081,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370916.9168934606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_185_0008__PS81_185-1_2013-02-19T08_35_01_8709.jpg,3.0295711234578606,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262965.95435200934,0.0,0.0,0.0,0.0,0.0,8717.965166805154,0.0,0.0,0.0,0.0,0.0,0.0
PS81_189_0001__PS81_189-1_2013-02-20T18_27_10_0320.jpg,2.6065257226419587,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155183.9809068281,0.0,0.0,0.0,0.0,0.0,91713.79799100508,0.0,0.0,0.0,0.0,0.0,0.0
PS81_189_0004__PS81_189-1_2013-02-20T18_06_54_0266.jpg,3.9614790624989933,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23375.92366108203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_189_0007__PS81_189-1_2013-02-20T18_14_08_0291.jpg,3.8055024894078104,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50686.70845706707,0.0,0.0,0.0,0.0,0.0,103095.92389176355,0.0,0.0,0.0,0.0,0.0,0.0
PS81_192_0012__PS81_192-1_2013-02-22T20_24_20_0539.jpg,1.5804991716240435,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11670.710402802357,0.0,0.0,0.0,131509.4576604818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_194_0003__PS81_194-1_2013-02-23T20_34_31_1215.jpg,2.3426185112058886,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146589.56955254037,0.0,0.0,0.0,0.0,24195.973591448575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_194_0008__PS81_194-1_2013-02-23T20_04_50_1153.jpg,1.7935919809071916,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159709.88274818083,0.0,0.0,0.0,0.0,29589.726580347815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_194_0015__PS81_194-1_2013-02-23T21_22_49_1324.jpg,2.791955650103035,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58312.43453520234,0.0,0.0,0.0,0.0,6464.743287338051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_198_0006__PS81_198-2_2013-02-26T08_23_34_2634.jpg,3.8228504592263297,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16567.705336538027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_198_0010__PS81_198-2_2013-02-26T08_06_37_2597.jpg,2.1931498470388124,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39739.57909901747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_199_0007__PS81_199-1_2013-02-26T18_19_20_3351.jpg,2.4162871716160783,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181891.88244869644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_199_0010__PS81_199-1_2013-02-26T16_26_33_3107.jpg,2.6157657537874384,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18298.967932892978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_237_0005__PS81_237-2_2013-03-08T10_37_07_7462.jpg,1.4744841975896823,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485166.45917441265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_244_0019__PS81_244-1_2013-03-10T10_47_25_7894.jpg,3.1598444981327876,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204609.33991347888,0.0,0.0,0.0,49205.607742124805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_249_0004__PS81_249-1_2013-03-12T07_25_35_8814.jpg,4.3467423371584095,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38290.233916776975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_249_0019__PS81_249-1_2013-03-12T08_41_50_8980.jpg,1.3343993643914172,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281707.56357917446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_234_0011__PS81_234-3_2013-03-07T13_37_01_6933.jpg,3.266550363000931,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4405.358617075236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_234_0012__PS81_234-3_2013-03-07T12_57_11_6837.jpg,3.1217320269870528,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14356.027878321995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_237_0003__PS81_237-2_2013-03-08T09_33_26_7320.jpg,4.048821825417715,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63570.32369493031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_237_0008__PS81_237-2_2013-03-08T09_06_12_7264.jpg,2.364067945271969,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401794.9691520226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_237_0012__PS81_237-2_2013-03-08T08_52_37_7236.jpg,2.1590550481858473,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206193.14369049668,13441.203951578278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_237_0016__PS81_237-2_2013-03-08T09_18_38_7291.jpg,2.630893401451292,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64854.85778497085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_244_0008__PS81_244-1_2013-03-10T10_08_52_7812.jpg,1.4543143006272141,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125563.19528486983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_249_0016__PS81_249-1_2013-03-12T08_18_15_8928.jpg,4.463592022626991,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33025.68143903073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_249_0020__PS81_249-1_2013-03-12T07_37_35_8841.jpg,3.650970294334662,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59361.18361429079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_237_0001__PS81_237-2_2013-03-08T11_14_17_7543.jpg,2.607299080039431,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4956.4228711672995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_251_0007__PS81_251-1_2013-03-12T21_44_05_9489.jpg,1.4724584655097677,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25424.28605351972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_251_0008__PS81_251-1_2013-03-12T20_42_47_9376.jpg,3.60620956335093,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25793.016354067884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_251_0018__PS81_251-1_2013-03-12T19_26_28_9233.jpg,4.157793767101992,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427761.0341683874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_218_0009__PS81_218-3_2013-03-02T20_17_33_5194.jpg,3.395470678599778,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37661.60154095291,0.0,0.0,105387.43613081111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_251_0020__PS81_251-1_2013-03-12T20_19_37_9341.jpg,2.757161510417196,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69428.55550279602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_251_0019__PS81_251-1_2013-03-12T21_17_25_9441.jpg,3.9422611682166715,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62342.88585225393,0.0,0.0,29486.154239585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_251_0016__PS81_251-1_2013-03-12T20_59_06_9402.jpg,3.1762976387625304,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636634.5350737631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_251_0015__PS81_251-1_2013-03-12T21_56_47_9514.jpg,2.883737928555062,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103813.81928213185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_251_0011__PS81_251-1_2013-03-12T21_28_03_9460.jpg,3.216078283622641,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286070.916589197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_251_0012__PS81_251-1_2013-03-12T20_26_34_9355.jpg,3.049508306658905,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66362.1097454801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_251_0006__PS81_251-1_2013-03-12T19_45_35_9282.jpg,3.22891677669662,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546562.147615946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_251_0004__PS81_251-1_2013-03-12T20_11_06_9326.jpg,1.342457257048662,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465030.6796652272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_251_0002__PS81_251-1_2013-03-12T19_20_25_9224.jpg,2.7352110030939305,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793094.8747040691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_204_0018__PS81_204-1_2013-02-28T06_42_33_3780.jpg,4.066200200830395,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41851.59487100588,0.0,0.0,23235.08920401425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_199_0022__PS81_199-1_2013-02-26T16_45_09_3152.jpg,1.2053587998940767,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5838.562296261595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_222_0020__PS81_222-2b_2013-03-03T18_47_48_5785.jpg,2.0693882546732993,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5969.30281613339,0.0,3874.885617871862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_237_0004__PS81_237-2_2013-03-08T08_36_46_7196.jpg,2.2646642787546747,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26049.84626588783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_237_0006__PS81_237-2_2013-03-08T08_07_43_7122.jpg,1.3686447432650235,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22463.624004035475,0.0,57953.18713207902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_246_0003__PS81_246-1_2013-03-11T09_39_23_8402.jpg,2.063146965290428,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40129.19784911935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_246_0015__PS81_246-1_2013-03-11T10_18_32_8487.jpg,1.9527283213477604,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47498.24701099689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_116_0012__PS81_116-3_2013-01-26T12_05_20_4910.jpg,2.010549963228845,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30412.477023759388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_118_0011__PS81_118-3_2013-01-27T11_19_12_5741.jpg,3.213236079442916,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211294.83726171785,14352.077325560107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_118_0019__PS81_118-3_2013-01-27T08_31_43_5374.jpg,2.975913772685607,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9089.771400720443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_118_0024__PS81_118-3_2013-01-27T08_48_21_5414.jpg,3.2143298593336738,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64763.98815994355,43914.22794807251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_192_0014__PS81_192-1_2013-02-22T19_58_01_0476.jpg,2.9761114740281505,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45193.706587214874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_222_0004__PS81_222-2b_2013-03-03T18_41_45_5772.jpg,2.9356484233934736,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24566.830121904688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_222_0008__PS81_222-2b_2013-03-03T19_06_55_5828.jpg,1.5589353715912235,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4389.635574162551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_222_0016__PS81_222-2b_2013-03-03T19_18_23_5859.jpg,3.842177323052859,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16746.134290413516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_225_0002__PS81_225-6_2013-03-04T14_32_28_6162.jpg,1.7723314915372608,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17017.881740789762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_225_0003__PS81_225-6_2013-03-04T15_17_40_6265.jpg,2.307993382092649,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26319.449265118743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_225_0007__PS81_225-6_2013-03-04T15_29_42_6290.jpg,2.002878514123404,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128011.91973180689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_234_0018__PS81_234-3_2013-03-07T11_59_47_6703.jpg,2.7858362833742936,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2953.2089350728734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_234_0020__PS81_234-3_2013-03-07T12_51_34_6827.jpg,3.604377241621708,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29956.727434140183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_237_0007__PS81_237-2_2013-03-08T10_08_33_7395.jpg,2.626095230741467,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36562.151868824505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_237_0009__PS81_237-2_2013-03-08T11_01_43_7517.jpg,3.960694691438658,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54349.99555750831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_237_0010__PS81_237-2_2013-03-08T07_56_42_7097.jpg,1.9620994517906036,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45631.85446151455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_237_0018__PS81_237-2_2013-03-08T07_51_41_7086.jpg,3.1782253011988244,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58307.025026812116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_237_0020__PS81_237-2_2013-03-08T08_46_04_7215.jpg,2.158853868321319,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90589.19421481791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_244_0001__PS81_244-1_2013-03-10T12_14_12_8075.jpg,3.3257038189705597,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111880.86121659866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_244_0005__PS81_244-1_2013-03-10T11_35_02_7993.jpg,4.290342462953189,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13838.643068272742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_244_0013__PS81_244-1_2013-03-10T11_47_39_8020.jpg,2.2419166196743134,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27008.267016363206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_244_0016__PS81_244-1_2013-03-10T10_22_52_7842.jpg,2.121962529947116,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10268.009389167499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_249_0005__PS81_249-1_2013-03-12T09_26_24_9072.jpg,3.2511866640515024,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40335.39848205258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_249_0007__PS81_249-1_2013-03-12T09_05_53_9029.jpg,3.1022264726863162,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8504.671131819388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_249_0015__PS81_249-1_2013-03-12T09_17_24_9052.jpg,2.621986401429085,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7365.452666607717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_249_0018__PS81_249-1_2013-03-12T06_33_29_8692.jpg,2.780249766544833,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10003.914544336125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_116_0004__PS81_116-3_2013-01-26T15_06_50_5283.jpg,4.544038081034923,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25577.12862018732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_116_0008__PS81_116-3_2013-01-26T15_27_51_5336.jpg,1.8768544931826232,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4884.312324193125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_116_0034__PS81_116-3_2013-01-26T12_48_39_5005.jpg,3.2197387308390732,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25819.275042103647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_160_0004__PS81_160-1_2013-02-08T19_14_42_6728.jpg,2.885656263044602,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11077.206687712216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS81_160_0006__PS81_160-1_2013-02-08T18_55_06_6685.jpg,1.6856557283352773,13456535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23057.24458637233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
