annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,image_id,filename,image_longitude,image_latitude,shape_id,shape_name,points,attributes,annotation_id,created_at
12739600,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262716,JR15005_036_0003__Event_36_P28A20160306092942.png,,,4,Circle,"[929.95,914.45,35.93]","{""size"":10755116,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11797867,"2021-09-04 06:25:00"
12739601,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262718,JR15005_036_0005__Event_36_P19A20160306090128.png,,,4,Circle,"[856.74,1688.12,119.19]","{""size"":10474017,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11797868,"2021-09-04 06:25:03"
12739602,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262742,JR15005_078_0005__Event_78_P19C20160311082902.png,,,4,Circle,"[473.94,1871.9,87.51]","{""size"":11146101,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11797869,"2021-09-04 06:25:07"
12739603,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262747,JR15005_097_0001__Event_97_P21A20160313141707.png,,,4,Circle,"[117.44,661.64,171.03]","{""size"":10707113,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11797870,"2021-09-04 06:25:10"
12741525,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262715,JR15005_036_0002__Event_36_P13A20160306084932.png,,,4,Circle,"[1757.11,1082.69,71.04]","{""size"":10598177,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799792,"2021-09-04 07:58:03"
12741526,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262718,JR15005_036_0005__Event_36_P19A20160306090128.png,,,4,Circle,"[1407.78,1241.07,55.23]","{""size"":10474017,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799793,"2021-09-04 07:58:06"
12741527,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262730,JR15005_067_0003__Event_67_P28A20160310101623.png,,,4,Circle,"[1030.36,1284.4,66.39]","{""size"":10054350,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799794,"2021-09-04 07:58:08"
12741528,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262730,JR15005_067_0003__Event_67_P28A20160310101623.png,,,4,Circle,"[1073.69,1042.05,137.13]","{""size"":10054350,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799795,"2021-09-04 07:58:11"
12741529,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262730,JR15005_067_0003__Event_67_P28A20160310101623.png,,,4,Circle,"[303.91,822.71,97.29]","{""size"":10054350,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799796,"2021-09-04 07:58:13"
12741530,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262730,JR15005_067_0003__Event_67_P28A20160310101623.png,,,4,Circle,"[353.21,59.21,183.61]","{""size"":10054350,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799797,"2021-09-04 07:58:16"
12741531,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262738,JR15005_078_0001__Event_78_P20A20160311083056.png,,,4,Circle,"[439.88,1252.13,96.79]","{""size"":11062783,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799798,"2021-09-04 07:58:19"
12741532,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262738,JR15005_078_0001__Event_78_P20A20160311083056.png,,,4,Circle,"[1553.31,1323.55,50.73]","{""size"":11062783,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799799,"2021-09-04 07:58:21"
12741533,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262738,JR15005_078_0001__Event_78_P20A20160311083056.png,,,4,Circle,"[1508.78,1279.92,36.55]","{""size"":11062783,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799800,"2021-09-04 07:58:24"
12741534,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262738,JR15005_078_0001__Event_78_P20A20160311083056.png,,,4,Circle,"[2320.4,1432.92,22.48]","{""size"":11062783,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799801,"2021-09-04 07:58:26"
12741535,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262738,JR15005_078_0001__Event_78_P20A20160311083056.png,,,4,Circle,"[2133.63,1176.53,33.65]","{""size"":11062783,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799802,"2021-09-04 07:58:29"
12741536,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262738,JR15005_078_0001__Event_78_P20A20160311083056.png,,,4,Circle,"[2296.2,955.39,157.21]","{""size"":11062783,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799803,"2021-09-04 07:58:31"
12741537,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262739,JR15005_078_0002__Event_78_P13C20160311081256.png,,,4,Circle,"[462.29,1907.76,47.12]","{""size"":11347200,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799804,"2021-09-04 07:58:34"
12741538,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262739,JR15005_078_0002__Event_78_P13C20160311081256.png,,,4,Circle,"[2326.38,1586.22,55.12]","{""size"":11347200,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799805,"2021-09-04 07:58:37"
12741539,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262739,JR15005_078_0002__Event_78_P13C20160311081256.png,,,4,Circle,"[2421.4,1023.82,87.28]","{""size"":11347200,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799806,"2021-09-04 07:58:39"
12741540,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262739,JR15005_078_0002__Event_78_P13C20160311081256.png,,,4,Circle,"[437.19,523.29,116.66]","{""size"":11347200,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799807,"2021-09-04 07:58:42"
12741541,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262739,JR15005_078_0002__Event_78_P13C20160311081256.png,,,4,Circle,"[681.03,72.06,87.07]","{""size"":11347200,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799808,"2021-09-04 07:58:44"
12741542,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262740,JR15005_078_0003__Event_78_P28A20160311090001.png,,,4,Circle,"[508.31,1593.99,111.4]","{""size"":11101938,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799809,"2021-09-04 07:58:47"
12741543,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262740,JR15005_078_0003__Event_78_P28A20160311090001.png,,,4,Circle,"[1073.09,1708.14,129.73]","{""size"":11101938,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799810,"2021-09-04 07:58:50"
12741544,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262740,JR15005_078_0003__Event_78_P28A20160311090001.png,,,4,Circle,"[816.1,1317.27,137.27]","{""size"":11101938,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799811,"2021-09-04 07:58:52"
12741545,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262740,JR15005_078_0003__Event_78_P28A20160311090001.png,,,4,Circle,"[133.28,203.84,87.5]","{""size"":11101938,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799812,"2021-09-04 07:58:54"
12741546,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262740,JR15005_078_0003__Event_78_P28A20160311090001.png,,,4,Circle,"[765.9,56.82,148.52]","{""size"":11101938,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799813,"2021-09-04 07:58:57"
12741547,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262741,JR15005_078_0004__Event_78_P04A20160311074235.png,,,4,Circle,"[1824.35,2022.21,66.96]","{""size"":10854366,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799814,"2021-09-04 07:59:00"
12741548,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262741,JR15005_078_0004__Event_78_P04A20160311074235.png,,,4,Circle,"[811.32,793.43,98.35]","{""size"":10854366,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799815,"2021-09-04 07:59:02"
12741549,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262741,JR15005_078_0004__Event_78_P04A20160311074235.png,,,4,Circle,"[2325.78,785.36,153.68]","{""size"":10854366,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799816,"2021-09-04 07:59:05"
12741550,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262741,JR15005_078_0004__Event_78_P04A20160311074235.png,,,4,Circle,"[1674.33,572.59,122.88]","{""size"":10854366,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799817,"2021-09-04 07:59:07"
12741551,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262741,JR15005_078_0004__Event_78_P04A20160311074235.png,,,4,Circle,"[2407.66,488.92,69.09]","{""size"":10854366,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799818,"2021-09-04 07:59:10"
12741552,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262742,JR15005_078_0005__Event_78_P19C20160311082902.png,,,4,Circle,"[417.46,1951.69,91.75]","{""size"":11146101,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799819,"2021-09-04 07:59:12"
12741553,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262742,JR15005_078_0005__Event_78_P19C20160311082902.png,,,4,Circle,"[1428.7,1940.93,76.11]","{""size"":11146101,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799820,"2021-09-04 07:59:15"
12741554,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262742,JR15005_078_0005__Event_78_P19C20160311082902.png,,,4,Circle,"[1459.18,1665.11,62.37]","{""size"":11146101,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799821,"2021-09-04 07:59:18"
12741555,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262742,JR15005_078_0005__Event_78_P19C20160311082902.png,,,4,Circle,"[2161.72,1823.19,111.57]","{""size"":11146101,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799822,"2021-09-04 07:59:20"
12741556,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262742,JR15005_078_0005__Event_78_P19C20160311082902.png,,,4,Circle,"[2226.27,1692.3,116.01]","{""size"":11146101,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799823,"2021-09-04 07:59:23"
12741557,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262742,JR15005_078_0005__Event_78_P19C20160311082902.png,,,4,Circle,"[470.95,1447.56,21.59]","{""size"":11146101,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799824,"2021-09-04 07:59:25"
12741558,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262742,JR15005_078_0005__Event_78_P19C20160311082902.png,,,4,Circle,"[971.79,637.44,17.54]","{""size"":11146101,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799825,"2021-09-04 07:59:28"
12741559,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262742,JR15005_078_0005__Event_78_P19C20160311082902.png,,,4,Circle,"[1501.31,727.69,54.65]","{""size"":11146101,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799826,"2021-09-04 07:59:31"
12741560,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262742,JR15005_078_0005__Event_78_P19C20160311082902.png,,,4,Circle,"[1929.83,301.86,117.55]","{""size"":11146101,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799827,"2021-09-04 07:59:33"
12741561,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262742,JR15005_078_0005__Event_78_P19C20160311082902.png,,,4,Circle,"[2335.34,240.3,84.29]","{""size"":11146101,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799828,"2021-09-04 07:59:35"
12741562,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262747,JR15005_097_0001__Event_97_P21A20160313141707.png,,,4,Circle,"[1774.44,1849.49,60.42]","{""size"":10707113,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799829,"2021-09-04 07:59:38"
12741563,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262747,JR15005_097_0001__Event_97_P21A20160313141707.png,,,4,Circle,"[1316.04,696.61,49.03]","{""size"":10707113,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799830,"2021-09-04 07:59:41"
12741564,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262748,JR15005_097_0002__Event_97_P14A20160313140603.png,,,4,Circle,"[1489.36,1475.35,72.27]","{""size"":10082868,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799831,"2021-09-04 07:59:43"
12741565,178992,branching_arborescent-gorgonacea,"octocorals > branching_arborescent-gorgonacea",581,Charley,Gros,1262751,JR15005_097_0005__Event_97_P19A20160313141356.png,,,4,Circle,"[146.72,150.35,77.37]","{""size"":10340945,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11799832,"2021-09-04 07:59:46"
12741802,178976,colonial_feather-hydroidolina,"hydroids > colonial_feather-hydroidolina",581,Charley,Gros,1262781,JR15005_135_0005__Event_135_P19A20160316203246.png,,,4,Circle,"[522.35,1294.56,41.4]","{""size"":10201559,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11800069,"2021-09-04 08:11:54"
12742477,178997,seafan_flexible-gorgonacea,"octocorals > seafan_flexible-gorgonacea",581,Charley,Gros,1262747,JR15005_097_0001__Event_97_P21A20160313141707.png,,,4,Circle,"[1669.85,1146.94,83.89]","{""size"":10707113,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11800744,"2021-09-04 08:44:05"
12742478,178997,seafan_flexible-gorgonacea,"octocorals > seafan_flexible-gorgonacea",581,Charley,Gros,1262748,JR15005_097_0002__Event_97_P14A20160313140603.png,,,4,Circle,"[698.06,1810.04,80.51]","{""size"":10082868,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11800745,"2021-09-04 08:44:08"
12744765,178967,solitary-actiniaria,"anemones > solitary-actiniaria",581,Charley,Gros,1262729,JR15005_067_0002__Event_67_P13A20160310092506.png,,,4,Circle,"[405.51,1498.36,119.13]","{""size"":10510628,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11803010,"2021-09-07 23:57:19"
12744766,178967,solitary-actiniaria,"anemones > solitary-actiniaria",581,Charley,Gros,1262730,JR15005_067_0003__Event_67_P28A20160310101623.png,,,4,Circle,"[2018.29,1528.54,153.04]","{""size"":10054350,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11803011,"2021-09-07 23:57:22"
12744767,178967,solitary-actiniaria,"anemones > solitary-actiniaria",581,Charley,Gros,1262741,JR15005_078_0004__Event_78_P04A20160311074235.png,,,4,Circle,"[1174.39,1643.29,68.46]","{""size"":10854366,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11803012,"2021-09-07 23:57:25"
12744768,178967,solitary-actiniaria,"anemones > solitary-actiniaria",581,Charley,Gros,1262742,JR15005_078_0005__Event_78_P19C20160311082902.png,,,4,Circle,"[1518.94,1794.8,73.23]","{""size"":11146101,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11803013,"2021-09-07 23:57:27"
12744769,178967,solitary-actiniaria,"anemones > solitary-actiniaria",581,Charley,Gros,1262749,JR15005_097_0003__Event_97_P29A20160313143916.png,,,4,Circle,"[1178.88,633.85,50.4]","{""size"":9780573,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11803014,"2021-09-07 23:57:30"
12748890,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262706,JR15005_020_0002__Event_20_P13A20160303100227.png,,,4,Circle,"[533.41,2013.54,46.48]","{""size"":9533017,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11807135,"2021-09-08 03:15:27"
12748891,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262720,JR15005_042_0002__Event_42_P09A20160306182107.png,,,4,Circle,"[191.55,1077.31,34.92]","{""size"":10635138,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11807136,"2021-09-08 03:15:30"
12748892,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262746,JR15005_089_0001__Event_89_P07A20160312213445.png,,,4,Circle,"[259.08,1954.67,79.03]","{""size"":10559381,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11807137,"2021-09-08 03:15:33"
12748893,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262746,JR15005_089_0001__Event_89_P07A20160312213445.png,,,4,Circle,"[1238.94,1692,58.19]","{""size"":10559381,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11807138,"2021-09-08 03:15:36"
12748894,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262746,JR15005_089_0001__Event_89_P07A20160312213445.png,,,4,Circle,"[2398.99,1339.39,35.5]","{""size"":10559381,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11807139,"2021-09-08 03:15:40"
12748895,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262746,JR15005_089_0001__Event_89_P07A20160312213445.png,,,4,Circle,"[1163.64,1192.66,104.73]","{""size"":10559381,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11807140,"2021-09-08 03:15:43"
12748896,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262746,JR15005_089_0001__Event_89_P07A20160312213445.png,,,4,Circle,"[1092.52,539.72,9.01]","{""size"":10559381,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11807141,"2021-09-08 03:15:46"
12748897,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262746,JR15005_089_0001__Event_89_P07A20160312213445.png,,,4,Circle,"[516.97,291.4,64.26]","{""size"":10559381,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11807142,"2021-09-08 03:15:49"
12748898,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262746,JR15005_089_0001__Event_89_P07A20160312213445.png,,,4,Circle,"[863.02,270.48,76.34]","{""size"":10559381,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11807143,"2021-09-08 03:15:52"
12748899,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262746,JR15005_089_0001__Event_89_P07A20160312213445.png,,,4,Circle,"[1005.56,53.53,107.56]","{""size"":10559381,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11807144,"2021-09-08 03:15:56"
12748900,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262746,JR15005_089_0001__Event_89_P07A20160312213445.png,,,4,Circle,"[1683.3,95.07,39.73]","{""size"":10559381,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11807145,"2021-09-08 03:15:59"
12748901,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262760,JR15005_111_0004__Event_111_P04A20160315002513.png,,,4,Circle,"[1911.01,670.91,40.59]","{""size"":11103776,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11807146,"2021-09-08 03:16:02"
12748902,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262771,JR15005_123_0005__Event_123_P19A20160315211729.png,,,4,Circle,"[1911.9,1382.72,134.36]","{""size"":10595283,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11807147,"2021-09-08 03:16:05"
12753253,179005,whip-gorgonacea,"octocorals > whip-gorgonacea",581,Charley,Gros,1262729,JR15005_067_0002__Event_67_P13A20160310092506.png,,,4,Circle,"[503.82,62.49,67.06]","{""size"":10510628,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11811474,"2021-09-08 08:52:11"
12753254,179005,whip-gorgonacea,"octocorals > whip-gorgonacea",581,Charley,Gros,1262730,JR15005_067_0003__Event_67_P28A20160310101623.png,,,4,Circle,"[1055.16,492.81,480.04]","{""size"":10054350,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11811475,"2021-09-08 08:52:13"
12753255,179005,whip-gorgonacea,"octocorals > whip-gorgonacea",581,Charley,Gros,1262747,JR15005_097_0001__Event_97_P21A20160313141707.png,,,4,Circle,"[2081.34,878.59,252.01]","{""size"":10707113,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11811476,"2021-09-08 08:52:16"
13362523,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1262747,JR15005_097_0001__Event_97_P21A20160313141707.png,,,4,Circle,"[730.93,1150.23,37.71]","{""size"":10707113,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",12323889,"2022-01-06 06:54:01"
13362524,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1262747,JR15005_097_0001__Event_97_P21A20160313141707.png,,,4,Circle,"[1434.08,586.34,50.55]","{""size"":10707113,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",12323890,"2022-01-06 06:54:04"
13363597,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262700,JR15005_014_0001__Event_14_P20A20160302225707.png,,,4,Circle,"[293.45,1566.5,35.11]","{""size"":11727683,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",12324963,"2022-01-06 07:49:31"
13363598,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262703,JR15005_014_0004__Event_14_P04A20160302215951.png,,,4,Circle,"[2229.56,241.49,32.7]","{""size"":10794943,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",12324964,"2022-01-06 07:49:34"
13363599,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262720,JR15005_042_0002__Event_42_P09A20160306182107.png,,,4,Circle,"[850.46,1074.03,23.43]","{""size"":10635138,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",12324965,"2022-01-06 07:49:37"
13363600,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262721,JR15005_042_0003__Event_42_P18A20160306192001.png,,,4,Circle,"[1921.46,442.6,129.81]","{""size"":10795293,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",12324966,"2022-01-06 07:49:41"
13363601,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1262747,JR15005_097_0001__Event_97_P21A20160313141707.png,,,4,Circle,"[2291.71,1908.36,12.77]","{""size"":10707113,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",12324967,"2022-01-06 07:49:44"
