annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,image_id,filename,image_longitude,image_latitude,shape_id,shape_name,points,attributes,annotation_id,created_at
12739505,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262846,PS81_185_0002__PS81_185-1_2013-02-19T06_48_13_8456.jpg,-55.621848,-63.885738,4,Circle,"[802.95,1511.96,322.8]","{""size"":3981440,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-36},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 8538.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797772,"2021-09-04 06:20:09"
12739506,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262857,PS81_186_0003__PS81_186-1_2013-02-19T17_12_21_9097.jpg,-55.574759,-63.897181000108,4,Circle,"[436.58,695.85,82.66]","{""size"":3567922,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-31},""laserpoints"":{""error"":false,""area"":1.1151926481095684,""count"":2,""method"":""manual"",""points"":[[1458.42,1332.98],[2403.1,2790.45]],""distance"":""50""}}",11797773,"2021-09-04 06:20:12"
12739507,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[710.26,2414.18,108.13]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797774,"2021-09-04 06:20:15"
12739508,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[653.22,2483.83,60.78]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797775,"2021-09-04 06:20:18"
12739509,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[1217.04,2302.29,69.38]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797776,"2021-09-04 06:20:21"
12739510,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[958.71,808.28,42.77]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797777,"2021-09-04 06:20:25"
12739511,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[1752.88,965.69,37.12]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797778,"2021-09-04 06:20:28"
12739512,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[1955.82,533.5,60.37]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797779,"2021-09-04 06:20:31"
12739513,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[2020.53,632.77,33.79]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797780,"2021-09-04 06:20:34"
12739514,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[2144.49,581.77,33.02]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797781,"2021-09-04 06:20:37"
12739515,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[2435.72,28.37,69.72]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797782,"2021-09-04 06:20:40"
12739516,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[2386.91,27.82,56.16]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797783,"2021-09-04 06:20:43"
12739517,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[3343.42,419.42,62.53]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797784,"2021-09-04 06:20:46"
12739518,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[3408.14,395.29,129.01]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797785,"2021-09-04 06:20:49"
12739519,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[3401.01,447.39,52]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797786,"2021-09-04 06:20:53"
12739520,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[3826.07,1126.94,58.8]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797787,"2021-09-04 06:20:56"
12739521,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[3622.04,1313.96,60.56]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797788,"2021-09-04 06:20:59"
12739522,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[3501.93,1334.26,71.87]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797789,"2021-09-04 06:21:02"
12739523,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[2909.04,1258.57,80.05]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797790,"2021-09-04 06:21:05"
12739524,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[2846.52,1315.61,63.06]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797791,"2021-09-04 06:21:08"
12739525,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262863,PS81_189_0001__PS81_189-1_2013-02-20T17_47_28_0210.jpg,-55.58964,-63.891123,4,Circle,"[3100.46,1637.56,47.65]","{""size"":4458834,""mimetype"":""image\/jpeg"",""width"":4493,""height"":2995,""metadata"":{""gps_altitude"":-29},""laserpoints"":{""error"":true,""message"":""The estimated image area is too large (max is 50 sqm but was 29190.0 sqm)."",""method"":""delphi"",""distance"":""50""}}",11797792,"2021-09-04 06:21:11"
