annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,image_id,filename,image_longitude,image_latitude,shape_id,shape_name,points,attributes,annotation_id,created_at
12738813,178981,bottle_brush_complex-gorgonacea,"octocorals > bottle_brush_complex-gorgonacea",581,Charley,Gros,954367,NBP1402_Transect36_0001__yoyo36_DSC0294.jpg,,,4,Circle,"[351.39,1047.18,126.57]","{""size"":3160842,""mimetype"":""image\/jpeg"",""width"":3485,""height"":2333,""laserpoints"":{""error"":false,""area"":4.292350257318342,""count"":2,""method"":""manual"",""points"":[[1595.46,1295.23],[1706.29,1376.83]],""distance"":""10""}}",11797080,"2021-09-04 05:48:07"
12738814,178981,bottle_brush_complex-gorgonacea,"octocorals > bottle_brush_complex-gorgonacea",581,Charley,Gros,954367,NBP1402_Transect36_0001__yoyo36_DSC0294.jpg,,,4,Circle,"[465.4,579.23,189.93]","{""size"":3160842,""mimetype"":""image\/jpeg"",""width"":3485,""height"":2333,""laserpoints"":{""error"":false,""area"":4.292350257318342,""count"":2,""method"":""manual"",""points"":[[1595.46,1295.23],[1706.29,1376.83]],""distance"":""10""}}",11797081,"2021-09-04 05:48:10"
12738815,178981,bottle_brush_complex-gorgonacea,"octocorals > bottle_brush_complex-gorgonacea",581,Charley,Gros,954397,NBP1402_Transect50_0006__yoyo50_DSC0040.jpg,,,4,Circle,"[2609.07,1179.06,58.83]","{""size"":3417998,""mimetype"":""image\/jpeg"",""width"":3485,""height"":2333,""laserpoints"":{""error"":false,""area"":5.338686615611296,""count"":2,""method"":""manual"",""points"":[[1577.25,1355.46],[1675.61,1429.99]],""distance"":""10""}}",11797082,"2021-09-04 05:48:12"
12739344,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,954335,NBP1402_Transect10_0006__yoyo10_DSC0013.jpg,,,4,Circle,"[2161.53,899.14,49.14]","{""size"":3330574,""mimetype"":""image\/jpeg"",""width"":3485,""height"":2333,""laserpoints"":{""error"":true,""message"":""No laserpoints could be detected."",""method"":""delphi"",""distance"":""10""}}",11797611,"2021-09-04 06:12:37"
12739345,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,954359,NBP1402_Transect35_0006__yoyo35_DSC0029.jpg,,,4,Circle,"[1902.46,641.34,32.56]","{""size"":3238049,""mimetype"":""image\/jpeg"",""width"":3485,""height"":2333,""laserpoints"":{""error"":false,""area"":3.7562749572913168,""count"":2,""method"":""manual"",""points"":[[1750.35,1340.06],[1636,1247.49]],""distance"":""10""}}",11797612,"2021-09-04 06:12:39"
12739346,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,954367,NBP1402_Transect36_0001__yoyo36_DSC0294.jpg,,,4,Circle,"[408.4,2301.73,59.54]","{""size"":3160842,""mimetype"":""image\/jpeg"",""width"":3485,""height"":2333,""laserpoints"":{""error"":false,""area"":4.292350257318342,""count"":2,""method"":""manual"",""points"":[[1595.46,1295.23],[1706.29,1376.83]],""distance"":""10""}}",11797613,"2021-09-04 06:12:42"
12739347,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,954367,NBP1402_Transect36_0001__yoyo36_DSC0294.jpg,,,4,Circle,"[449.66,1124.18,54.07]","{""size"":3160842,""mimetype"":""image\/jpeg"",""width"":3485,""height"":2333,""laserpoints"":{""error"":false,""area"":4.292350257318342,""count"":2,""method"":""manual"",""points"":[[1595.46,1295.23],[1706.29,1376.83]],""distance"":""10""}}",11797614,"2021-09-04 06:12:45"
12739348,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,954367,NBP1402_Transect36_0001__yoyo36_DSC0294.jpg,,,4,Circle,"[666.63,631.55,86.17]","{""size"":3160842,""mimetype"":""image\/jpeg"",""width"":3485,""height"":2333,""laserpoints"":{""error"":false,""area"":4.292350257318342,""count"":2,""method"":""manual"",""points"":[[1595.46,1295.23],[1706.29,1376.83]],""distance"":""10""}}",11797615,"2021-09-04 06:12:47"
12739349,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,954367,NBP1402_Transect36_0001__yoyo36_DSC0294.jpg,,,4,Circle,"[562.82,817.46,105.56]","{""size"":3160842,""mimetype"":""image\/jpeg"",""width"":3485,""height"":2333,""laserpoints"":{""error"":false,""area"":4.292350257318342,""count"":2,""method"":""manual"",""points"":[[1595.46,1295.23],[1706.29,1376.83]],""distance"":""10""}}",11797616,"2021-09-04 06:12:50"
12739350,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,954367,NBP1402_Transect36_0001__yoyo36_DSC0294.jpg,,,4,Circle,"[580.69,1093.55,77.2]","{""size"":3160842,""mimetype"":""image\/jpeg"",""width"":3485,""height"":2333,""laserpoints"":{""error"":false,""area"":4.292350257318342,""count"":2,""method"":""manual"",""points"":[[1595.46,1295.23],[1706.29,1376.83]],""distance"":""10""}}",11797617,"2021-09-04 06:12:52"
