annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,image_id,filename,image_longitude,image_latitude,shape_id,shape_name,points,attributes,annotation_id,created_at
12737453,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1262812,JR17003_025_0003__EV_25_P23A20180303215657.png,,,4,Circle,"[1207.86,1022.03,51.59]","{""size"":10138689,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11795758,"2021-09-03 02:25:42"
12737454,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1262812,JR17003_025_0003__EV_25_P23A20180303215657.png,,,4,Circle,"[1976.45,699.3,90.71]","{""size"":10138689,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11795759,"2021-09-03 02:25:45"
12737455,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1262813,JR17003_025_0004__EV_25_P05A20180303210832.png,,,4,Circle,"[739.6,797.01,51.56]","{""size"":9932859,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11795760,"2021-09-03 02:25:48"
12737456,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1262813,JR17003_025_0004__EV_25_P05A20180303210832.png,,,4,Circle,"[1792.97,756.07,38.06]","{""size"":9932859,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11795761,"2021-09-03 02:25:51"
12737457,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1262813,JR17003_025_0004__EV_25_P05A20180303210832.png,,,4,Circle,"[328.11,362.22,60.02]","{""size"":9932859,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11795762,"2021-09-03 02:25:54"
12737458,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1262820,JR17003_027_0006__EV_27_P24A20180304102131.png,,,4,Circle,"[58.27,843.93,43.63]","{""size"":10452472,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11795763,"2021-09-03 02:25:57"
12737459,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1262821,JR17003_028_0001__EV_28_P20A20180304124130.png,,,4,Circle,"[1842.57,1269.76,53.16]","{""size"":9893477,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11795764,"2021-09-03 02:26:00"
12737460,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1262822,JR17003_028_0002__EV_28_P12A20180304122502.png,,,4,Circle,"[1248.5,838.55,93.74]","{""size"":10737791,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11795765,"2021-09-03 02:26:03"
12738849,178981,bottle_brush_complex-gorgonacea,"octocorals > bottle_brush_complex-gorgonacea",581,Charley,Gros,1262812,JR17003_025_0003__EV_25_P23A20180303215657.png,,,4,Circle,"[1045.9,1163.68,329.2]","{""size"":10138689,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11797116,"2021-09-04 05:49:43"
12739562,178986,bottle_brush_simple-gorgonacea,"octocorals > bottle_brush_simple-gorgonacea",581,Charley,Gros,1262786,JR17003_015_0003__EV_15_P21A20180302165326.png,,,4,Circle,"[981.05,898.32,81.71]","{""size"":9721589,""mimetype"":""image\/png"",""width"":2448,""height"":2050}",11797829,"2021-09-04 06:23:04"
