annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,image_id,filename,image_longitude,image_latitude,shape_id,shape_name,points,attributes,annotation_id,created_at
12745199,178967,solitary-actiniaria,"anemones > solitary-actiniaria",581,Charley,Gros,1112950,PS06_292_0001__PS06_292_010.jpg,,,4,Circle,"[1272.47,1273.44,32.1]","{""size"":3925972,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",11803444,"2021-09-08 00:18:25"
13363596,179008,solitary-scleractinia,"stony_corals > solitary-scleractinia",581,Charley,Gros,1112950,PS06_292_0001__PS06_292_010.jpg,,,4,Circle,"[1009.05,1909.56,33.42]","{""size"":3925972,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12324962,"2022-01-06 07:49:28"
13424078,178995,branching_bushy-gorgonacea,"octocorals > branching_bushy-gorgonacea",581,Charley,Gros,1112950,PS06_292_0001__PS06_292_010.jpg,,,4,Circle,"[1538.36,545.86,61.12]","{""size"":3925972,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12368285,"2022-01-10 03:04:49"
13542340,178971,unstalked_colonial-ascidiacea,"ascidians > unstalked_colonial-ascidiacea",581,Charley,Gros,1112950,PS06_292_0001__PS06_292_010.jpg,,,4,Circle,"[2155,1787.41,36.84]","{""size"":3925972,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12456822,"2022-01-17 07:05:52"
13542341,178971,unstalked_colonial-ascidiacea,"ascidians > unstalked_colonial-ascidiacea",581,Charley,Gros,1112950,PS06_292_0001__PS06_292_010.jpg,,,4,Circle,"[1947.88,1295.86,29.3]","{""size"":3925972,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12456823,"2022-01-17 07:05:53"
13542342,178971,unstalked_colonial-ascidiacea,"ascidians > unstalked_colonial-ascidiacea",581,Charley,Gros,1112950,PS06_292_0001__PS06_292_010.jpg,,,4,Circle,"[434.3,507.51,26.39]","{""size"":3925972,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12456824,"2022-01-17 07:05:55"
13542343,178971,unstalked_colonial-ascidiacea,"ascidians > unstalked_colonial-ascidiacea",581,Charley,Gros,1112950,PS06_292_0001__PS06_292_010.jpg,,,4,Circle,"[501.57,528.75,37.14]","{""size"":3925972,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12456825,"2022-01-17 07:05:57"
13542344,178971,unstalked_colonial-ascidiacea,"ascidians > unstalked_colonial-ascidiacea",581,Charley,Gros,1112950,PS06_292_0001__PS06_292_010.jpg,,,4,Circle,"[496.85,617.85,26.12]","{""size"":3925972,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12456826,"2022-01-17 07:05:58"
13542345,178971,unstalked_colonial-ascidiacea,"ascidians > unstalked_colonial-ascidiacea",581,Charley,Gros,1112950,PS06_292_0001__PS06_292_010.jpg,,,4,Circle,"[1197.29,622.57,60.33]","{""size"":3925972,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12456827,"2022-01-17 07:06:00"
13542346,178971,unstalked_colonial-ascidiacea,"ascidians > unstalked_colonial-ascidiacea",581,Charley,Gros,1112951,PS06_292_0002__PS06_292_009.jpg,,,4,Circle,"[1932.54,951.84,22.17]","{""size"":4105764,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12456828,"2022-01-17 07:06:02"
13542347,178971,unstalked_colonial-ascidiacea,"ascidians > unstalked_colonial-ascidiacea",581,Charley,Gros,1112951,PS06_292_0002__PS06_292_009.jpg,,,4,Circle,"[1056.26,742.36,38.9]","{""size"":4105764,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12456829,"2022-01-17 07:06:03"
13542348,178971,unstalked_colonial-ascidiacea,"ascidians > unstalked_colonial-ascidiacea",581,Charley,Gros,1112952,PS06_292_0003__PS06_292_011.jpg,,,4,Circle,"[360.54,211.28,44.6]","{""size"":3976801,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12456830,"2022-01-17 07:06:05"
13542349,178971,unstalked_colonial-ascidiacea,"ascidians > unstalked_colonial-ascidiacea",581,Charley,Gros,1112952,PS06_292_0003__PS06_292_011.jpg,,,4,Circle,"[1740.76,85,32.33]","{""size"":3976801,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12456831,"2022-01-17 07:06:07"
13542350,178971,unstalked_colonial-ascidiacea,"ascidians > unstalked_colonial-ascidiacea",581,Charley,Gros,1112953,PS06_292_0004__PS06_292_001.jpg,,,4,Circle,"[301.53,2317.31,30.04]","{""size"":4333569,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12456832,"2022-01-17 07:06:09"
13542351,178971,unstalked_colonial-ascidiacea,"ascidians > unstalked_colonial-ascidiacea",581,Charley,Gros,1112953,PS06_292_0004__PS06_292_001.jpg,,,4,Circle,"[901.06,716.99,20.75]","{""size"":4333569,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12456833,"2022-01-17 07:06:10"
13542352,178971,unstalked_colonial-ascidiacea,"ascidians > unstalked_colonial-ascidiacea",581,Charley,Gros,1112953,PS06_292_0004__PS06_292_001.jpg,,,4,Circle,"[2022.82,609,35.65]","{""size"":4333569,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12456834,"2022-01-17 07:06:12"
13542353,178971,unstalked_colonial-ascidiacea,"ascidians > unstalked_colonial-ascidiacea",581,Charley,Gros,1112953,PS06_292_0004__PS06_292_001.jpg,,,4,Circle,"[2081.24,216,28.32]","{""size"":4333569,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12456835,"2022-01-17 07:06:14"
13542354,178971,unstalked_colonial-ascidiacea,"ascidians > unstalked_colonial-ascidiacea",581,Charley,Gros,1112953,PS06_292_0004__PS06_292_001.jpg,,,4,Circle,"[1903.03,391.85,27.48]","{""size"":4333569,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12456836,"2022-01-17 07:06:15"
13561118,178972,unstalked_solitary-ascidiacea,"ascidians > unstalked_solitary-ascidiacea",581,Charley,Gros,1112950,PS06_292_0001__PS06_292_010.jpg,,,4,Circle,"[1560.19,1154.83,21.19]","{""size"":3925972,""mimetype"":""image\/jpeg"",""width"":2417,""height"":2407}",12475578,"2022-01-17 22:54:57"
