annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,image_id,filename,image_longitude,image_latitude,shape_id,shape_name,points,attributes,annotation_id,created_at
12737492,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[3192.75,1342.03,15.35]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795797,"2021-09-03 02:49:07"
12737493,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[3856.5,1286.34,24.27]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795798,"2021-09-03 02:49:13"
12737494,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[526.5,855.47,16.11]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795799,"2021-09-03 02:49:17"
12737495,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[809.44,588.28,20.81]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795800,"2021-09-03 02:49:20"
12737496,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[1756.69,735.09,14.46]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795801,"2021-09-03 02:49:23"
12737497,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[2000.81,596.16,16.91]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795802,"2021-09-03 02:49:27"
12737498,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[2930.63,902.72,34.83]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795803,"2021-09-03 02:49:30"
12737499,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[2334.94,557.91,23.19]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795804,"2021-09-03 02:49:33"
12737500,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[2593.13,581.53,18.43]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795805,"2021-09-03 02:49:37"
12737501,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[3636,686.16,33.02]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795806,"2021-09-03 02:49:41"
12737502,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[3570.19,728.34,15.56]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795807,"2021-09-03 02:49:44"
12737503,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[3128.06,871.78,31.03]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795808,"2021-09-03 02:49:48"
12737504,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[4033.13,633.84,13.73]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795809,"2021-09-03 02:49:51"
12737505,178966,colonial-zoantharia,"anemones > colonial-zoantharia",581,Charley,Gros,1114996,PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,,,4,Circle,"[3889.69,584.91,23.41]","{""size"":5126991,""mimetype"":""image\/jpeg"",""width"":4608,""height"":3072,""laserpoints"":{""error"":false,""area"":6.559440743471301,""count"":2,""method"":""manual"",""points"":[[1129.8,2094.07],[1863.3,2055.38]],""distance"":""50""}}",11795810,"2021-09-03 02:49:54"
